stationid	new_part	shahrestan	subbasin_i	Longitude	Latitude	new_elevation
119999204	2	256	596	58.516667	37.583333	1450
119999206	2	240	42	58.216667	37.216667	1211
119999207	2	239	42	58.083333	37.683333	1784
119999709	2	239	42	57.698333	37.375833	1188
119999851	2	241	40	56.916667	37.566667	738
119999902	2	422	35	55.266667	37.983333	73
119999903	2	422	35	55.291111	37.923611	91
129999001	2	419	33	55.8	37.4	502
129999002	1	242	34	56.316667	37.35	1284
129999004	1	242	34	56.116667	37.3	1203
129999005	2	416	33	55.5	37.483333	107
129999006	2	422	33	55.283333	37.316667	60
129999007	2	419	33	55.45	37.25	320
129999009	2	419	33	55.416667	37.233333	352
129999010	2	409	33	55.583333	37.0	1726
129999011	2	422	33	55.15	37.266667	37
129999013	2	418	33	55.4	37.233333	209
129999014	2	410	33	54.766667	37.05	15
129999015	2	418	33	55.35	37.166667	186
129999016	1	242	34	56.016667	37.330278	988
129999017	2	409	33	55.266667	37.066667	331
129999018	2	409	33	55.316667	36.916667	1102
129999019	2	422	33	55.15	37.233333	35
129999020	2	420	33	54.5	36.916667	7
129999021	2	413	33	55.133333	37.016667	215
129999022	2	420	33	54.45	36.8	337
129999023	2	422	33	55.016667	37.233333	23
129999024	2	420	33	54.466667	36.85	123
129999025	2	410	33	54.733333	37.2	26
129999028	2	97	32	53.611389	36.686667	106
129999029	2	414	33	54.95	36.883333	266
129999030	2	115	32	53.716667	36.716667	8
129999031	2	410	33	54.733333	37.133333	17
129999032	2	0	31	53.33333333	36.86666667	-30
129999033	2	420	33	54.633333	36.866667	90
129999034	1	130	34	55.766667	37.066667	1452
129999035	2	420	33	54.616667	36.783333	737
129999037	2	410	33	54.466667	37.016667	-7
129999038	2	101	31	53.383333	36.366667	1000
129999039	2	421	33	54.166667	37.016667	-16
129999040	2	113	32	53.383333	36.666667	62
129999043	2	420	33	54.483333	36.766667	845
129999045	2	420	33	54.35	36.733333	577
129999046	2	418	33	55.35	37.216667	119
129999049	2	415	33	54.1	36.783333	7
129999050	1	242	34	55.916667	37.233333	1267
129999052	2	411	32	54.033333	36.733333	90
129999053	2	411	32	53.983333	36.7	240
129999055	2	411	32	53.933333	36.733333	35
129999056	2	415	33	54.133333	36.8	4
129999060	1	242	34	55.916667	37.266667	1289
129999062	2	420	33	54.533333	36.783333	358
129999066	2	419	33	55.416667	37.266667	170
129999067	2	409	33	55.466667	36.916667	1056
129999070	2	419	33	55.583333	37.233333	1091
129999071	2	414	33	54.95	36.866667	614
129999073	2	414	33	54.9	36.883333	241
129999075	2	414	33	54.8	36.8	1124
129999083	2	414	33	54.8	36.833333	741
129999085	2	420	33	54.583333	36.783333	438
129999089	2	420	33	54.45	36.8	337
129999090	2	422	37	55.483333	37.816667	216
129999094	2	415	33	54.133333	36.666667	2290
129999095	2	415	33	54.266667	36.816667	31
129999097	2	412	33	54.05	36.833333	-18
129999099	2	412	33	54.083333	36.916667	-25
129999101	2	399	15	49.702778	36.99	194
129999111	2	420	33	54.55	36.816667	291
129999125	2	128	31	53.633333	35.983333	2320
129999130	2	417	33	56	37.65	1217
129999140	2	417	33	55.716667	37.716667	476
129999150	2	416	33	55.583333	37.766667	625
129999170	2	414	33	55.016667	36.8	780
129999173	1	130	34	55.983333	37.15	1287
129999200	2	420	33	54.45	36.833333	185
129999201	2	411	32	54.016667	36.75	15
129999202	2	415	33	54.183333	36.833333	22
129999203	2	0	32	54.01666667	36.9	-27
129999208	2	416	33	55.583333	37.6	350
129999210	2	413	33	55.066667	37.066667	75
129999212	2	420	33	54.466667	36.7	1256
129999213	2	420	33	54.483333	36.716667	893
129999215	2	416	33	55.516667	37.4	223
129999217	2	416	33	55.508611	37.396389	193
129999219	2	416	33	55.75	37.516667	446
129999221	2	419	33	55.783333	37.4	485
129999444	2	130	33	55.7	37.116667	1703
129999446	2	130	33	55.716667	37.133333	1481
129999531	2	414	33	54.75	36.9	194
129999539	2	421	33	54.133333	37.0	-17
129999650	2	414	33	55.05	36.833333	1186
129999652	2	420	33	54.416667	36.9	16
129999901	2	413	33	54.916667	37.033333	39
139999001	2	115	31	54.066667	36.633333	1331
139999002	2	420	31	54.5	36.566667	2299
139999004	2	97	31	53.666667	36.616667	1155
139999005	2	97	31	53.882778	36.598611	1024
139999006	2	113	31	53.241944	36.810556	-19
139999007	2	127	542	54.733333	36.6	3365
139999009	2	97	31	53.624722	36.588611	663
139999010	2	101	539	53.733333	36.15	2063
139999011	2	113	31	53.328056	36.621389	81
139999012	2	101	31	53.7	36.216667	1880
139999013	2	113	31	53.294722	36.648333	47
139999014	2	101	31	53.633333	36.133333	1675
139999015	2	97	32	53.55	36.683333	45
139999016	2	97	31	53.416667	36.85	-19
139999017	2	110	31	53.251944	36.558889	111
139999019	2	101	31	53.228056	36.253333	387
139999021	2	101	31	53.176667	36.338333	263
139999025	2	101	31	53.1875	36.365	522
139999027	2	101	31	53.165	36.438056	161
139999029	2	101	31	53.104722	36.71	-12
139999032	2	101	31	53.228333	36.161389	846
139999038	2	128	31	53.465	36.049722	1587
139999043	2	101	31	53.133333	36.416667	330
139999044	2	101	30	53.016667	36.533333	30
139999055	2	101	31	53.723333	36.223333	1637
139999130	2	97	31	54.065278	36.608889	1731
139999150	2	113	31	53.535278	36.540278	643
139999160	2	115	31	53.8475	36.62	1341
139999200	2	101	30	53.2	36.016667	1916
139999201	2	101	30	53.083333	36.466667	136
139999203	2	101	31	53.533333	36.216667	1626
139999205	2	101	31	53.516667	36.25	1168
139999206	2	101	31	53.319167	36.245833	504
139999210	2	113	31	53.9	36.45	1833
139999351	2	101	31	53.716667	36.233333	1777
139999902	2	415	33	54.133333	36.666667	2290
149999001	2	103	30	52.886111	36.299167	235
149999003	2	101	30	53.183333	36.1	1177
149999004	2	107	30	52.933333	36.416667	201
149999006	2	101	31	53.216667	36.083333	1414
149999007	2	104	30	52.811389	36.559444	-2
149999008	2	102	30	53.065278	36.106667	659
149999009	2	96	30	52.733333	36.683333	-15
149999010	2	101	30	53.233333	36.033333	1540
149999011	2	95	29	52.773056	36.305	112
149999013	2	95	29	52.625556	36.301111	220
149999014	2	101	30	53.2	36.083333	1386
149999015	2	95	29	52.568056	36.316944	158
149999016	2	95	29	52.666667	36.533333	-3
149999017	2	95	29	52.663611	36.545278	2
149999018	2	101	30	53.2	36.1	1355
149999019	2	96	29	52.65	36.683333	-32
149999021	2	102	30	52.839167	36.069444	1775
149999025	2	99	31	52.933333	36.716667	-21
149999026	2	95	29	52.681389	36.526944	1
149999028	2	102	30	52.903056	36.020278	1216
149999029	2	103	30	52.891667	36.305556	254
149999075	2	95	29	52.650278	36.1925	778
149999097	2	96	30	52.733333	36.666667	-15
149999152	2	95	29	52.7	36.233333	482
149999300	2	128	30	53.266667	35.9	2421
149999512	2	101	31	53.233333	36.066667	1502
159999001	2	94	29	51.883333	35.916667	2499
159999002	2	40	367	52.05	35.683333	1871
159999007	2	94	29	52.05	35.866667	2434
159999009	2	94	29	52.083333	36.1	2133
159999011	2	94	29	52.244722	36.096111	1003
159999013	2	111	29	51.797778	36.192222	2052
159999015	2	111	29	52.180278	36.196389	1236
159999017	2	94	29	52.368056	36.273611	385
159999019	2	109	29	52.433333	36.65	-21
159999021	2	109	29	52.25	36.616667	-14
159999027	2	94	29	52.368333	36.240556	435
159999028	2	95	29	52.498333	36.193611	1503
159999160	2	94	29	52.2	35.933333	2056
159999200	2	94	29	52.45	36.2	943
159999901	2	95	29	52.5	36.2	1606
169999002	2	111	28	52.1	36.483333	101
169999003	2	111	28	52.083333	36.483333	113
169999004	2	100	27	50.6	36.9	253
169999005	2	112	28	51.766667	36.45	1633
169999006	2	98	27	50.855833	36.483333	1553
169999007	2	112	28	51.9	36.566667	-15
169999009	2	112	27	51.581111	36.6275	-23
169999011	2	112	28	51.478056	36.6575	-18
169999013	2	114	27	51.3	36.216667	1975
169999014	2	0	28	51.466667	36.666667	-11
169999020	2	105	27	51.15	36.716667	-16
169999021	2	112	27	51.336944	36.510556	561
169999023	2	108	27	51.168611	36.507222	1173
169999025	2	114	27	51.365	36.645278	52
169999029	2	105	27	51.238889	36.669444	40
169999032	2	100	27	50.6	36.9	253
169999033	2	105	27	51.101389	36.671389	55
169999035	2	105	27	51.083333	36.716667	-3
169999038	2	406	26	50	37.183333	-28
169999039	2	0	27	51.01666667	36.76666667	-30
169999040	2	359	27	50.88333333	36.83333333	-26
169999041	2	98	27	50.836944	36.764722	72
169999042	2	98	27	50.75	36.65	1252
169999043	2	98	27	50.85	36.744167	162
169999047	2	98	27	50.8	36.85	-7
169999048	2	100	27	50.6	36.916667	622
169999049	2	100	27	50.718056	36.818611	117
169999051	2	100	27	50.628611	36.913611	70
169999053	2	400	317	50.566667	36.966667	9
169999054	2	100	27	50.45	36.85	2244
169999055	2	400	26	50.291111	36.992222	97
169999056	2	400	26	50.274167	36.808333	1258
169999057	2	400	26	50.366667	37.083333	-28
169999058	2	407	26	50.238056	37.255556	-28
169999059	2	400	26	50.303056	36.998056	80
169999061	2	407	26	50.2175	37.160833	-28
169999062	2	400	26	50.376111	36.685556	1927
169999063	2	401	15	49.866667	37.116667	104
169999065	2	0	15	50.43333333	37.11666667	-28
169999067	2	400	317	50.583333	36.966667	-18
169999069	2	111	28	52.1	36.583333	-19
169999071	2	112	28	51.866667	36.566667	-6
169999073	2	0	28	51.8	36.61666667	-30
169999074	2	400	33	50.564167	36.980833	-3
169999075	2	111	28	51.966667	36.566667	-19
169999085	2	108	27	51.2125	36.541944	995
169999089	2	98	27	50.976667	36.696389	116
169999091	2	400	26	50.434722	37.004167	-28
169999093	2	407	26	50.103056	37.053056	-28
169999100	2	395	26	50.063611	36.839444	1019
169999101	2	395	26	50.079932	36.835553	1095
169999155	2	100	27	50.571389	36.798056	1960
169999157	2	100	27	50.619444	36.908333	120
169999159	2	100	27	50.502222	36.854167	1385
169999204	2	401	26	49.916944	36.904444	1622
169999205	2	401	15	49.876111	37.065833	196
169999206	2	401	26	50.014722	36.823333	1371
169999209	2	114	27	51.230278	36.310833	951
169999211	2	111	28	51.904167	36.442222	522
169999222	2	100	27	50.675278	36.847222	166
169999601	2	98	27	50.85	36.45	2191
169999602	2	98	27	50.883333	36.816667	-11
169999603	2	108	27	51.133333	36.483333	1408
169999869	2	98	27	50.85	36.75	226
179999001	2	62	23	47.850172	36.00162	1519
179999002	2	64	23	46.97015	36.051621	2097
179999003	2	68	22	47.466667	35.183333	1834
179999004	2	64	23	47.020148	35.921615	1860
179999006	2	62	23	47.530162	35.87162	2169
179999007	2	62	22	47.850169	35.671622	1626
179999009	2	62	19	47.890166	36.171616	1435
179999010	2	63	22	47.500154	35.281621	1776
179999011	2	62	19	47.950171	36.241617	1407
179999012	2	428	21	48.14986	35.321619	2113
179999013	2	3	20	47.999863	36.25162	1423
179999014	2	4	21	48.409869	35.741622	1731
179999016	2	4	341	48.58987	36.121618	1983
179999018	2	6	20	48.069857	36.501615	1828
179999019	2	6	18	47.88017	37.121615	1144
179999021	2	311	24	50.679903	36.141622	2146
179999022	2	9	19	47.630169	36.531619	1635
179999023	2	359	17	47.700172	37.331611	1491
179999024	2	6	19	47.670172	36.941615	1203
179999025	2	359	17	47.620171	37.401609	1149
179999027	2	359	17	47.380164	37.521613	1485
179999028	2	6	18	48.419865	36.731615	1653
179999029	2	359	16	47.980176	37.521612	1212
179999032	2	6	18	48.209863	37.061618	1739
179999033	2	8	25	49.12988	36.781618	301
179999034	2	363	17	46.969722	37.126667	1935
179999035	2	311	24	50.749911	36.171621	1840
179999036	2	363	17	46.950152	37.301613	1826
179999037	2	311	24	50.633333	36.183333	1698
179999038	2	361	17	46.894167	37.376944	1601
179999039	2	121	24	50.479908	36.381623	1551
179999040	2	359	17	47.700166	37.451613	1135
179999041	2	399	24	49.529891	36.65162	481
179999042	2	347	17	46.730152	37.701615	2056
179999043	2	399	15	49.419884	36.801617	321
179999044	2	359	17	47.770165	37.421617	1057
179999045	2	399	15	49.575	36.846944	242
179999047	2	399	15	49.55	36.983333	294
179999049	2	399	15	49.633333	37.0	198
179999050	2	311	24	51.069917	36.131625	3072
179999051	2	399	15	49.63989	37.011619	97
179999052	2	311	24	50.899908	36.131621	2784
179999054	2	311	24	50.829911	36.271618	3402
179999056	2	64	23	47.1	35.716667	1913
179999057	2	394	15	49.929895	37.261612	-10
179999058	2	311	24	50.729907	36.281622	2734
179999059	2	401	26	49.883333	37.066667	352
179999060	2	311	24	50.679911	36.221617	2197
179999062	2	20	15	50.13333333	37.4	-28
179999066	2	399	24	49.729893	36.611616	524
179999070	2	399	15	49.399885	36.75162	371
179999082	2	397	14	49.599889	37.251616	13
179999083	2	63	22	47.420157	35.281617	1825
179999087	2	121	25	49.49989	36.481617	811
179999088	2	399	15	49.769895	36.871619	1929
179999090	2	428	349	48.233333	35.15	2173
179999091	2	347	17	46.916667	37.716667	1975
179999095	2	428	349	48.248194	35.164583	2237
179999097	2	4	341	48.583333	36.1	2023
179999100	2	361	17	47.050156	37.48161	1654
179999102	2	317	16	48.721111	37.384167	1574
179999104	2	359	16	47.880171	37.68161	1291
179999105	2	359	17	47.720175	37.571613	1420
179999106	2	317	16	48.516389	37.635556	1792
179999107	2	311	24	50.679911	36.221617	2197
179999113	2	9	19	47.600165	36.451616	1882
179999115	2	62	19	47.610166	36.24162	1813
179999120	2	62	23	47.390159	35.851621	1769
179999125	2	399	15	49.549889	36.891618	400
179999130	2	424	349	48.182122	34.971498	2034
179999135	2	4	20	48.499871	36.271615	1775
179999140	2	347	17	46.730147	37.631616	1989
179999143	2	121	25	49.049197	36.573184	1890
179999147	2	121	24	49.49013	36.40297	1040
179999150	2	62	23	47.75	35.866667	1848
179999152	2	347	17	46.740154	37.631613	1976
179999160	2	347	328	46.9075	37.729444	1947
179999161	2	121	25	49.381291	36.588722	520
179999170	2	319	16	48.049853	37.651613	2001
179999180	2	428	22	47.970167	35.521615	1851
179999200	2	361	17	47.035833	37.483889	1637
179999201	2	121	24	50.283333	36.45	1050
179999210	2	121	24	50.17	36.547222	834
179999211	2	361	17	46.877222	37.488611	1629
179999221	2	68	22	47.75	35.083333	2240
179999222	2	68	22	48.019863	35.08162	1793
179999228	2	63	22	47.320154	35.131618	1968
179999230	2	359	17	47.44016	37.201617	1398
179999240	2	361	17	47.230157	37.271612	1804
179999250	2	363	17	47.10016	37.181613	1735
179999260	2	6	19	47.930175	36.901616	1507
179999270	2	347	17	47.160157	37.621614	1630
179999280	2	317	16	48.516667	37.733333	1800
179999290	2	317	16	48.599869	37.571611	2003
179999300	2	6	19	47.860166	36.921617	1346
179999301	2	319	16	48.329861	37.781611	1492
179999302	2	68	22	47.80016	35.171623	1908
179999303	2	397	15	49.72989	37.141612	40
179999305	2	394	15	49.949897	37.421618	-23
179999307	2	121	25	49.399889	36.52162	1182
179999330	2	359	17	47.670172	37.69161	1859
179999340	2	6	18	48.189857	37.111618	1765
179999350	2	4	20	48.709873	36.351616	2070
179999380	2	9	19	47.48016	36.601619	2022
179999381	2	319	16	48.409861	37.72161	1934
179999400	2	121	24	50.169902	36.481615	1752
179999402	2	63	22	47.416667	35.283333	1814
179999403	2	4	21	48.65	35.68333	1869
179999420	2	6	18	48.179865	36.851618	1386
179999428	2	361	17	47.050151	37.38161	1524
179999430	2	359	16	47.850168	37.521616	1097
179999431	2	6	18	48.369867	36.721616	1559
179999432	2	359	17	47.38016	37.581613	1649
179999433	2	319	16	48.08333	37.58333	1881
179999435	2	359	16	48.042954	37.503332	1008
179999440	2	8	16	48.54	36.974167	2620
179999450	2	359	17	47.700168	37.441611	1124
179999460	2	359	16	47.770166	37.621613	1541
179999470	2	6	18	48.559873	36.781615	2021
179999480	2	7	18	48.799875	36.501613	1765
179999490	2	7	18	48.859878	36.55162	1933
179999500	2	311	24	50.449905	36.251623	2012
179999501	2	118	24	50.4	36.333333	1897
179999502	2	121	24	50.629904	36.401619	1660
179999503	2	121	24	50.299899	36.481619	1135
179999504	2	121	24	50.439899	36.461614	1978
179999505	2	121	24	50.199897	36.531618	911
179999506	2	5	25	49.209882	36.381619	1907
179999507	2	121	24	50.154444	36.6	1174
179999508	2	121	24	49.879893	36.591621	1107
179999509	2	121	24	50.0399	36.561619	1383
179999510	2	121	24	50.279899	36.43162	1229
179999511	2	121	25	49.25	36.716667	352
179999512	2	118	24	50.383333	36.35	2253
179999513	2	121	25	49.349708	36.683881	377
179999515	2	121	24	50.62991	36.381623	1636
179999517	2	399	15	49.549889	36.891618	400
179999519	2	4	21	48.679879	35.671617	1884
179999520	2	6	20	48.369868	36.521617	2048
179999521	2	121	25	49.349708	36.683881	377
179999523	2	121	25	49.169883	36.621618	1414
179999526	2	7	18	48.799875	36.44162	1781
179999530	2	63	22	47.450153	35.27162	1812
179999531	2	6	18	48.069855	36.791615	1760
179999536	2	121	24	50.269903	36.601617	1657
179999540	2	6	19	47.930167	36.761616	2191
179999550	2	6	19	47.810167	36.791611	1992
179999560	2	359	16	47.840167	37.481615	1089
179999562	2	121	24	50.729909	36.371623	2203
179999570	2	319	16	48.049862	37.621608	1903
179999609	2	401	26	50	36.88333	1472
179999619	2	62	22	47.920163	35.681615	1746
179999620	2	62	22	47.620161	35.52162	1838
179999630	2	311	24	50.669903	36.201621	1963
179999637	2	63	22	47.343715	35.492121	1920
179999683	2	62	19	47.630161	36.251619	1848
179999703	2	64	23	46.969528	35.891843	1970
179999706	2	68	22	47.750159	35.081623	2229
179999711	2	64	23	47.25	36.0	1799
179999713	2	62	22	47.416667	35.7	1948
179999721	2	6	18	48.719868	36.641614	1879
179999730	2	6	18	48.279863	37.121613	1976
179999741	2	9	19	47.57016	36.611616	1631
179999743	2	4	21	48.406664	35.740553	1705
179999747	2	63	52	47.133333	35.333333	2224
179999760	2	8	16	48.889879	36.801612	1366
179999843	2	68	22	47.680158	35.431618	1706
179999852	2	359	17	47.6	37.283333	1386
179999860	2	4	21	48.389865	35.801615	1695
179999872	2	43	368	51.661913	35.825831	1770
179999874	2	311	24	51.069913	36.201623	2627
179999877	2	319	16	48.519868	37.871615	2540
179999888	2	63	22	47.195432	35.167217	2038
179999917	2	319	16	48.22986	37.591608	1142
179999921	2	317	16	48.568056	37.619444	1939
179999926	2	68	22	47.689167	35.438056	1716
179999927	2	319	16	48.166944	37.698333	1595
179999934	2	311	24	50.9	36.2	2096
179999959	2	361	317	46.63333	37.38333	1892
179999963	2	361	17	46.83015	37.581612	1718
179999966	2	311	24	50.899912	36.181623	2073
179999977	2	361	17	46.980152	37.531615	1786
179999981	2	322	2	48.197772	37.831667	1909
179999982	2	322	2	48.126393	37.886107	1820
179999985	2	319	16	48.423611	37.708889	1748
179999997	2	121	25	49.269885	36.701614	444
189999002	2	396	14	49.466667	37.466667	-20
189999003	2	403	14	49.266944	37.428889	-22
189999007	2	403	14	49.3	37.316667	4
189999017	2	408	14	49.116667	37.416667	61
189999021	2	398	13	49.083333	37.533333	264
189999023	2	398	13	49.025833	37.578889	111
189999025	2	404	13	49	37.683333	7
189999027	2	404	13	48.895833	37.711111	134
189999028	2	404	13	48.735278	37.675278	772
189999029	2	404	13	48.836667	37.795556	150
189999031	2	404	13	48.833333	37.833333	645
189999032	2	404	13	48.716944	37.688611	1254
189999033	2	404	13	48.865278	37.972778	102
189999034	2	404	13	48.633333	37.666667	1716
189999035	2	404	13	48.886111	38.085833	50
189999036	2	404	13	48.865278	38.171389	35
189999037	2	404	13	48.85	38.15	336
189999039	2	404	13	48.865278	38.171389	35
189999041	2	404	2	48.866667	38.216667	26
189999043	2	404	13	48.85	38.233333	163
189999044	2	404	13	48.845278	38.228611	60
189999045	2	393	2	48.85	38.3	119
189999046	2	404	13	48.833333	37.833333	645
189999047	2	393	13	48.828333	38.300556	39
189999049	2	393	13	48.833333	38.366667	107
189999053	2	393	1	48.85	38.45	-16
189999055	2	404	13	48.883333	38.05	203
189999065	2	408	14	49.073611	37.332222	146
189999073	2	404	13	48.860278	38.14	59
189999079	2	393	13	48.810278	38.425833	-2
189999101	2	404	13	48.690833	37.650278	997
189999103	2	404	13	48.782222	37.628056	1778
189999105	2	401	15	49.816667	37.152778	33
189999107	2	396	14	49.466667	37.433333	-29
189999135	2	408	14	49.104722	37.452778	42
189999201	2	405	14	49.3	37.216667	35
189999215	2	393	13	48.866667	38.433333	-21
189999702	2	398	13	49.133333	37.55	22
189999950	2	393	13	48.694444	38.397778	351
199999001	2	29	0	44.61666667	39.78333333	805
199999003	2	29	12	44.8	39.65	793
199999004	2	399	15	49.55	36.883333	388
199999007	2	29	0	44.433333	39.416667	1397
199999010	2	357	6	45.766667	38.433333	1321
199999011	2	29	9	44.466667	39.283333	1301
199999013	2	29	9	44.533333	39.3	1555
199999015	2	33	9	45.083333	39.35	776
199999018	2	355	4	47.033333	38.75	1525
199999019	2	24	8	44.35	38.483333	2135
199999020	2	355	4	46.95	38.766667	1842
199999021	2	24	8	44.333333	38.4	2168
199999023	2	24	8	44.433333	38.483333	1904
199999024	2	315	2	48.283333	38.25	1354
199999025	2	24	8	44.7	38.466667	1958
199999026	2	318	2	48.193611	38.233056	1399
199999027	2	24	8	44.783333	38.483333	1499
199999029	2	24	8	44.783333	38.566667	1411
199999031	2	24	8	45.033333	38.533333	1091
199999033	2	24	8	45.05	38.583333	1067
199999034	2	346	3	47.05	38.466667	1342
199999035	2	24	8	45.1	38.683333	1005
199999037	2	357	6	45.716667	38.566667	1307
199999039	2	24	5	45.266667	38.766667	943
199999040	2	350	4	45.816667	38.833333	1322
199999041	2	36	7	44.9	38.866667	1211
199999042	2	323	0	47.4	39.416667	224
199999044	2	36	7	45.166667	38.85	1353
199999045	2	357	5	45.283333	38.866667	1113
199999046	2	324	0	48.083333	39.033333	799
199999047	2	362	4	46.216667	38.566667	1362
199999049	2	322	2	47.900833	38.116667	2052
199999050	2	35	11	44.55	39.083333	1866
199999051	2	315	2	48.316944	38.317222	1322
199999052	2	24	8	45.2	38.716667	1163
199999053	2	315	2	48.199444	38.319167	1386
199999054	2	36	7	45.033333	38.85	1115
199999055	2	315	2	48.361944	38.307222	1320
199999056	2	28	9	44.833333	38.966667	1654
199999057	2	321	2	48.5	38.333333	1320
199999058	2	24	8	44.783333	38.4	1683
199999059	2	315	2	48.367222	38.318611	1316
199999060	2	359	17	47.700172	37.331611	1491
199999062	2	357	5	45.283333	38.833333	1000
199999063	2	320	1	47.694167	38.398889	1360
199999064	2	35	10	44.233333	39.283333	1986
199999065	2	320	1	47.538333	38.550556	785
199999066	2	24	8	45.033333	38.583333	1076
199999067	2	346	3	47.216667	38.433333	1318
199999068	2	35	10	44.066667	39.366667	2443
199999069	2	320	0	47.533611	38.686111	668
199999070	2	33	9	44.983333	39.233333	869
199999071	2	323	0	47.518889	39.294722	241
199999072	2	318	2	48.083333	38.166667	1691
199999073	2	29	10	44.45	39.333333	1339
199999074	2	321	2	48.55	38.283333	1338
199999075	2	35	10	44.233333	39.35	1870
